./pages/system/networking/detail/ing/overview.vue	2021-05-18 15:17:07	4932
./pages/system/networking/detail/yaml.vue	2023-11-07 13:47:46	5412
./pages/system/networking/_name.vue	2021-05-18 15:17:07	2080
./pages/system/networking/new.vue	2021-04-07 09:16:36	622
./pages/system/projects/index.vue	2023-07-11 10:12:00	5523
./pages/system/projects/new.vue	2021-10-15 17:40:39	6865
./pages/system/projects/setup_email.vue	2022-06-08 11:22:58	5802
./pages/system/projects/_key.vue	2022-07-27 10:12:53	28509
./pages/system/clusters/index.vue	2023-07-11 10:12:00	9962
./pages/system/clusters/nodeDetail.vue	2023-07-07 17:48:24	2544
./pages/system/clusters/nodeTaint.vue	2023-04-06 10:25:38	7410
./pages/system/clusters/attach.vue	2023-07-07 17:48:24	15883
./pages/system/clusters/view.vue	2021-08-17 13:41:15	7916
./pages/system/clusters/_name.vue	2023-11-23 14:46:29	36138
./pages/system/clusters/steps/stepFourPaas.vue	2022-11-17 12:51:45	15241
./pages/system/clusters/steps/stepThree.vue	2022-11-17 12:51:45	6069
./pages/system/clusters/steps/stepTwo.vue	2022-11-17 12:51:45	10909
./pages/system/clusters/steps/stepSix.vue	2022-11-17 12:51:45	34969
./pages/system/clusters/steps/stepOne.vue	2022-11-17 12:51:45	4424
./pages/system/clusters/steps/stepFourIaas.vue	2022-11-17 12:51:45	22145
./pages/system/clusters/steps/stepSeven.vue	2022-11-17 12:51:45	11600
./pages/system/clusters/steps/stepFive.vue	2022-11-17 12:51:45	10273
./pages/system/clusters/steps/stepEight.vue	2022-11-17 12:51:45	21526
./pages/system/clusters/steps/log.vue	2023-01-03 16:30:26	7377
./pages/system/clusters/new.vue	2021-08-17 12:03:41	7910
./pages/system/clusters/nodeLabel.vue	2023-04-07 17:09:02	7655
./pages/system/clusters/provisioning.vue	2023-03-30 15:42:09	7943
./pages/system/workloads.vue	2021-04-14 16:41:32	4098
./pages/system/roles/index.vue	2021-10-18 16:04:17	4703
./pages/system/roles/_id.vue	2022-08-09 18:49:02	22911
./pages/system/roles/new.vue	2021-07-29 17:22:22	5665
./pages/system/groups/index.vue	2021-10-18 16:04:17	4341
./pages/system/groups/_id.vue	2021-07-22 15:42:45	9417
./pages/system/groups/new.vue	2021-08-17 12:03:41	6189
./pages/system/realms/index.vue	2021-07-29 17:22:22	4228
./pages/system/realms/new.vue	2021-08-17 12:03:41	8416
./pages/system/realms/_key.vue	2021-08-02 11:17:56	9558
./pages/system/workloads/index.vue	2023-09-04 13:39:41	4928
./pages/system/workloads/detail/ds/overview.vue	2021-05-18 15:17:07	7951
./pages/system/workloads/detail/deploy/overview.vue	2021-05-18 15:17:07	10065
./pages/system/workloads/detail/secrets/overview.vue	2021-05-18 15:17:07	3792
./pages/system/workloads/detail/rs/overview.vue	2021-05-18 15:17:07	7594
./pages/system/workloads/detail/yaml.vue	2023-11-07 13:47:46	5389
./pages/system/workloads/detail/pods/logs.vue	2023-11-23 14:37:33	8343
./pages/system/workloads/detail/pods/terminal.vue	2023-08-23 14:50:24	6965
./pages/system/workloads/detail/pods/overview.vue	2021-05-18 15:17:07	10630
./pages/system/workloads/detail/cj/overview.vue	2021-05-18 15:17:07	4730
./pages/system/workloads/detail/cm/overview.vue	2021-05-18 15:17:07	3524
./pages/system/workloads/detail/jobs/overview.vue	2021-05-18 15:17:07	7173
./pages/system/workloads/detail/hpa/overview.vue	2021-05-18 15:17:07	4387
./pages/system/workloads/detail/sts/overview.vue	2021-05-18 15:17:07	9182
./pages/system/workloads/_name.vue	2021-07-15 11:37:10	3887
./pages/system/workloads/new.vue	2021-04-07 09:16:36	617
./pages/system/users/index.vue	2022-12-02 15:20:39	8328
./pages/system/users/_user.vue	2021-07-29 17:22:22	20355
./pages/system/users/new.vue	2022-02-08 17:44:18	17339
./pages/system/menus/index.vue	2022-07-29 18:51:18	5221
./pages/system/menus/orderCellRenderer.vue	2022-07-20 10:14:18	2372
./pages/system/menus/_id.vue	2022-08-09 14:03:37	12849
./pages/system/menus/activeCellRenderer.vue	2022-07-20 10:14:18	962
./pages/system/menus/new.vue	2022-08-09 14:03:37	10427
./pages/system/menus/actionCellRenderer.vue	2022-07-20 10:14:18	1375
./pages/system/monitoring/rules.vue	2022-07-27 10:13:15	3547
./pages/system/monitoring/alertmanager.vue	2023-07-05 13:54:28	3019
./pages/system/storages.vue	2021-04-14 16:41:32	4454
./pages/system/auditlog.vue	2024-02-20 10:06:52	12559
./pages/ssh/webssh.vue	2023-08-23 14:50:24	5258
./pages/profiles/index.vue	2021-07-29 10:19:41	8490
./pages/profiles/settings.vue	2021-07-29 10:19:41	7525
./pages/profiles/kubeconfig.vue	2023-07-05 13:54:28	10738
./pages/profiles/_examples.js	2020-10-19 10:24:39	2495
./PORT_FORWARD.md	2020-09-15 15:10:35	2190
./store/profile.js	2021-07-07 15:44:20	798
./store/dialog.js	2022-08-08 20:18:37	4725
./store/index.js	2021-08-17 12:03:41	1561
./store/README.md	2020-07-01 13:06:28	400
